locus_tag	ftype	length_bp	gene	EC_number	COG	product
CPJADAKE_01078	CDS	1404	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
CPJADAKE_01079	CDS	774	srlR		COG1349	Glucitol operon repressor
CPJADAKE_01080	CDS	1506				hypothetical protein
CPJADAKE_01081	CDS	807	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
CPJADAKE_01082	CDS	705	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
CPJADAKE_01083	CDS	441	adcR			Transcriptional regulator AdcR
CPJADAKE_01084	CDS	1269	dltD		COG3966	Protein DltD
CPJADAKE_01085	CDS	240	dltC		COG0236	D-alanyl carrier protein
CPJADAKE_01086	CDS	1245				hypothetical protein
CPJADAKE_01087	CDS	1551	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
CPJADAKE_01088	CDS	1179				hypothetical protein
CPJADAKE_01089	CDS	1278				hypothetical protein
CPJADAKE_01090	CDS	174				hypothetical protein
CPJADAKE_01091	CDS	507				hypothetical protein
CPJADAKE_01092	CDS	204				hypothetical protein
CPJADAKE_01093	CDS	756	glpF		COG0580	Glycerol uptake facilitator protein
CPJADAKE_01094	CDS	1827	glpO	1.1.3.21	COG0578	Alpha-glycerophosphate oxidase
CPJADAKE_01095	CDS	1509	glpK	2.7.1.30	COG0554	Glycerol kinase
CPJADAKE_01096	CDS	1410				hypothetical protein
CPJADAKE_01097	CDS	873	hslO			33 kDa chaperonin
CPJADAKE_01098	CDS	981	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
CPJADAKE_01099	CDS	873	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
CPJADAKE_01100	CDS	1311				hypothetical protein
CPJADAKE_01101	CDS	195				hypothetical protein
CPJADAKE_01102	CDS	729	gmuR		COG2188	HTH-type transcriptional regulator GmuR
CPJADAKE_01103	CDS	1410	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
CPJADAKE_01104	CDS	1293	licC_3		COG1455	Lichenan permease IIC component
CPJADAKE_01105	CDS	309	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
CPJADAKE_01106	CDS	309	gmuA		COG1447	PTS system oligo-beta-mannoside-specific EIIA component
CPJADAKE_01107	CDS	2652	adhE		COG1012	Aldehyde-alcohol dehydrogenase
CPJADAKE_01108	CDS	411				hypothetical protein
CPJADAKE_01109	CDS	429	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
CPJADAKE_01110	CDS	300				hypothetical protein
CPJADAKE_01111	CDS	1977	tkt_2	2.2.1.1		Transketolase
CPJADAKE_01112	CDS	1092	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
CPJADAKE_01113	CDS	1674	licR_2		COG1762	putative licABCH operon regulator
CPJADAKE_01114	CDS	705	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
CPJADAKE_01115	CDS	864	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
CPJADAKE_01116	CDS	666	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
CPJADAKE_01117	CDS	486	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
CPJADAKE_01118	CDS	282	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
CPJADAKE_01119	CDS	1458	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
CPJADAKE_01120	CDS	624				hypothetical protein
CPJADAKE_01121	CDS	987				hypothetical protein
CPJADAKE_01122	CDS	831	misCA		COG0706	Membrane protein insertase MisCA
CPJADAKE_01123	CDS	372	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
CPJADAKE_01124	CDS	1191	ackA	2.7.2.1	COG0282	Acetate kinase
CPJADAKE_01125	CDS	954				hypothetical protein
CPJADAKE_01126	CDS	381				hypothetical protein
CPJADAKE_01127	CDS	183				hypothetical protein
CPJADAKE_01128	CDS	414				hypothetical protein
CPJADAKE_01129	CDS	462				hypothetical protein
CPJADAKE_01130	CDS	303				hypothetical protein
CPJADAKE_01131	CDS	387				hypothetical protein
CPJADAKE_01132	CDS	327				hypothetical protein
CPJADAKE_01133	CDS	1017				hypothetical protein
CPJADAKE_01134	CDS	942	comGA		COG2804	ComG operon protein 1
CPJADAKE_01135	CDS	366				hypothetical protein
CPJADAKE_01136	CDS	1296				ISL3 family transposaseA
CPJADAKE_01137	CDS	1059	adh_1	1.1.1.1	COG1063	Alcohol dehydrogenase
CPJADAKE_01138	CDS	1152	agaA_1	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
CPJADAKE_01139	CDS	1818	oatA	2.3.1.-		O-acetyltransferase OatA
CPJADAKE_01140	CDS	1143	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
CPJADAKE_01141	CDS	858				hypothetical protein
CPJADAKE_01142	CDS	213	pcp_1	3.4.19.3		Pyrrolidone-carboxylate peptidase
CPJADAKE_01143	CDS	270	pcp_2	3.4.19.3		Pyrrolidone-carboxylate peptidase
CPJADAKE_01144	CDS	300				hypothetical protein
CPJADAKE_01145	CDS	285				hypothetical protein
CPJADAKE_01146	CDS	90				hypothetical protein
CPJADAKE_01147	CDS	1143				hypothetical protein
CPJADAKE_01148	CDS	621	gph_1	3.1.3.18		Phosphoglycolate phosphatase
CPJADAKE_01149	CDS	1281	yeeO		COG0534	putative FMN/FAD exporter YeeO
CPJADAKE_01150	CDS	1485	thrC	4.2.3.1	COG0498	Threonine synthase
CPJADAKE_01151	CDS	1278				hypothetical protein
CPJADAKE_01152	CDS	462				hypothetical protein
CPJADAKE_01153	CDS	111				hypothetical protein
CPJADAKE_01154	CDS	759				hypothetical protein
CPJADAKE_01155	CDS	207				hypothetical protein
CPJADAKE_01156	CDS	684				hypothetical protein
CPJADAKE_01157	CDS	390				hypothetical protein
CPJADAKE_01158	CDS	774				hypothetical protein
CPJADAKE_01159	CDS	783				hypothetical protein
CPJADAKE_01160	CDS	204				hypothetical protein
CPJADAKE_01161	CDS	1134	xerC_1			Tyrosine recombinase XerC
CPJADAKE_01162	CDS	438				hypothetical protein
CPJADAKE_01163	CDS	237				hypothetical protein
CPJADAKE_01164	CDS	732	apaH_2	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
CPJADAKE_01165	tRNA	86				tRNA-Leu(caa)
CPJADAKE_01166	tRNA	74				tRNA-Gln(ttg)
CPJADAKE_01167	tRNA	75				tRNA-His(gtg)
CPJADAKE_01168	tRNA	73				tRNA-Trp(cca)
CPJADAKE_01169	tRNA	83				tRNA-Tyr(gta)
CPJADAKE_01170	tRNA	73				tRNA-Phe(gaa)
CPJADAKE_01171	tRNA	74				tRNA-Met(cat)
CPJADAKE_01172	tRNA	90				tRNA-Ser(tga)
CPJADAKE_01173	tRNA	76				tRNA-Ile(gat)
CPJADAKE_01174	tRNA	73				tRNA-Gly(tcc)
CPJADAKE_01175	CDS	228				ISL3 family transposaseA
CPJADAKE_01176	CDS	288				hypothetical protein
CPJADAKE_01177	CDS	519				ISL3 family transposase IS1167
CPJADAKE_01178	CDS	498	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
CPJADAKE_01179	CDS	1656	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
CPJADAKE_01180	CDS	195				hypothetical protein
CPJADAKE_01181	CDS	771				putative ABC transporter ATP-binding protein
CPJADAKE_01182	CDS	1263				hypothetical protein
CPJADAKE_01183	CDS	1227	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
CPJADAKE_01184	CDS	441	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
CPJADAKE_01185	CDS	1413				hypothetical protein
CPJADAKE_01186	CDS	1242	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
CPJADAKE_01187	CDS	1110				hypothetical protein
CPJADAKE_01188	tmRNA	345	ssrA			transfer-messenger RNA, SsrA
CPJADAKE_01189	tRNA	91				tRNA-Ser(gga)
CPJADAKE_01190	CDS	741	lacR_1			Lactose phosphotransferase system repressor
CPJADAKE_01191	CDS	912	lacC_1	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
CPJADAKE_01192	CDS	1953	fruA_2		COG1299	PTS system fructose-specific EIIABC component
CPJADAKE_01193	CDS	2304	ftsK		COG1674	DNA translocase FtsK
CPJADAKE_01194	CDS	435				hypothetical protein
CPJADAKE_01195	CDS	1203	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
CPJADAKE_01196	CDS	1215	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
CPJADAKE_01197	CDS	825	ybbA		COG2819	putative protein YbbA
CPJADAKE_01198	CDS	183				hypothetical protein
CPJADAKE_01199	CDS	387				hypothetical protein
CPJADAKE_01200	CDS	1167				hypothetical protein
CPJADAKE_01201	CDS	1494	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
CPJADAKE_01202	CDS	543				hypothetical protein
CPJADAKE_01203	CDS	1119				hypothetical protein
CPJADAKE_01204	CDS	237				hypothetical protein
CPJADAKE_01205	CDS	414				hypothetical protein
CPJADAKE_01206	CDS	966	xerC_2		COG4974	Tyrosine recombinase XerC
CPJADAKE_01207	CDS	582				hypothetical protein
CPJADAKE_01208	CDS	3351				hypothetical protein
CPJADAKE_01209	CDS	471	argR_2		COG1438	Arginine regulator
CPJADAKE_01210	CDS	2274	pepX	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
CPJADAKE_01211	CDS	3102	dnaE2	2.7.7.7		Error-prone DNA polymerase
CPJADAKE_01212	CDS	1008	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
CPJADAKE_01213	CDS	1506	pyk	2.7.1.40	COG0469	Pyruvate kinase
CPJADAKE_01214	CDS	873				hypothetical protein
CPJADAKE_01215	CDS	384			COG3039	IS5 family transposase ISSpn7
CPJADAKE_01216	CDS	312				hypothetical protein
CPJADAKE_01217	CDS	717				hypothetical protein
CPJADAKE_01218	CDS	816			COG3689	Putative two-component membrane permease complex subunit SMU_746c
CPJADAKE_01219	CDS	906			COG0701	Putative two-component membrane permease complex subunit SMU_747c
CPJADAKE_01220	CDS	132				hypothetical protein
CPJADAKE_01221	CDS	2130	yhgF		COG2183	Protein YhgF
CPJADAKE_01222	CDS	450				Protein SprT-like protein
CPJADAKE_01223	CDS	273				hypothetical protein
CPJADAKE_01224	CDS	192				hypothetical protein
CPJADAKE_01225	CDS	111				hypothetical protein
CPJADAKE_01226	CDS	759	bceA		COG1136	Bacitracin export ATP-binding protein BceA
CPJADAKE_01227	CDS	1989				hypothetical protein
CPJADAKE_01228	CDS	591				hypothetical protein
CPJADAKE_01229	CDS	429				hypothetical protein
CPJADAKE_01230	CDS	483	greA			Transcription elongation factor GreA
CPJADAKE_01231	CDS	1656	mltG	4.2.2.-		Endolytic murein transglycosylase
CPJADAKE_01232	CDS	495				hypothetical protein
CPJADAKE_01233	CDS	465				hypothetical protein
CPJADAKE_01234	CDS	1335	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
CPJADAKE_01235	CDS	618				hypothetical protein
CPJADAKE_01236	CDS	3099	rapA	3.6.4.-		RNA polymerase-associated protein RapA
CPJADAKE_01237	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
CPJADAKE_01238	CDS	1095	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
CPJADAKE_01239	CDS	1431	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
CPJADAKE_01240	CDS	234				hypothetical protein
CPJADAKE_01241	CDS	1962	sarA_2		COG4166	Oligopeptide-binding protein SarA
CPJADAKE_01242	CDS	1623	murJ		COG2244	Lipid II flippase MurJ
CPJADAKE_01243	CDS	1446	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
CPJADAKE_01244	CDS	195				hypothetical protein
CPJADAKE_01245	CDS	597				hypothetical protein
CPJADAKE_01246	CDS	513				hypothetical protein
CPJADAKE_01247	CDS	936	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
CPJADAKE_01248	CDS	300				hypothetical protein
CPJADAKE_01249	CDS	750	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
CPJADAKE_01250	CDS	360	yugI		COG1098	General stress protein 13
CPJADAKE_01251	CDS	1401				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
CPJADAKE_01252	CDS	240	rpsR		COG0238	30S ribosomal protein S18
CPJADAKE_01253	CDS	471	ssb_1		COG0629	Single-stranded DNA-binding protein
CPJADAKE_01254	CDS	291	rpsF		COG0360	30S ribosomal protein S6
CPJADAKE_01255	CDS	1344	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
CPJADAKE_01256	CDS	225				hypothetical protein
CPJADAKE_01257	CDS	1188	aspB	2.6.1.14	COG0436	Asparagine--oxo-acid transaminase
CPJADAKE_01258	CDS	432				hypothetical protein
CPJADAKE_01259	CDS	549				hypothetical protein
CPJADAKE_01260	CDS	5601				hypothetical protein
CPJADAKE_01261	CDS	1485				Putative trans-acting regulator
CPJADAKE_01262	CDS	729	yaaA		COG3022	Peroxide stress resistance protein YaaA
CPJADAKE_01263	CDS	165				hypothetical protein
CPJADAKE_01264	CDS	1596				hypothetical protein
CPJADAKE_01265	CDS	411	def_2	3.5.1.88	COG0242	Peptide deformylase
CPJADAKE_01266	CDS	792	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
CPJADAKE_01267	CDS	2697		7.2.2.10		Calcium-transporting ATPase 1
CPJADAKE_01268	CDS	1185	fieF			Ferrous-iron efflux pump FieF
CPJADAKE_01269	CDS	1872	ettA		COG0488	Energy-dependent translational throttle protein EttA
CPJADAKE_01270	CDS	1185	cca	2.7.7.72		CCA-adding enzyme
CPJADAKE_01271	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
CPJADAKE_01272	CDS	849			COG1307	DegV domain-containing protein
CPJADAKE_01273	CDS	375				hypothetical protein
CPJADAKE_01274	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
CPJADAKE_01275	CDS	780				hypothetical protein
CPJADAKE_01276	CDS	858	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
CPJADAKE_01277	CDS	969	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
CPJADAKE_01278	CDS	663	lytA_1	3.5.1.28		Autolysin
CPJADAKE_01279	CDS	1002	ccpA_2		COG1609	Catabolite control protein A
CPJADAKE_01280	CDS	192				hypothetical protein
CPJADAKE_01281	CDS	711				hypothetical protein
CPJADAKE_01282	CDS	1692				hypothetical protein
CPJADAKE_01283	CDS	1011	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CPJADAKE_01284	CDS	1068				hypothetical protein
CPJADAKE_01285	CDS	660				hypothetical protein
CPJADAKE_01286	CDS	297				hypothetical protein
CPJADAKE_01287	CDS	2127	pfbA		COG5434	Plasmin and fibronectin-binding protein A
CPJADAKE_01288	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
CPJADAKE_01289	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
CPJADAKE_01290	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
CPJADAKE_01291	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
CPJADAKE_01292	CDS	246				hypothetical protein
CPJADAKE_01293	CDS	270				hypothetical protein
CPJADAKE_01294	CDS	156				hypothetical protein
CPJADAKE_01295	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
CPJADAKE_01296	CDS	144				hypothetical protein
CPJADAKE_01297	CDS	105				hypothetical protein
CPJADAKE_01298	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
CPJADAKE_01299	CDS	1263	pucK		COG2233	Uric acid permease PucK
CPJADAKE_01300	CDS	867	dpnB	3.1.21.4		Type-2 restriction enzyme DpnII
CPJADAKE_01301	CDS	771	dpnA	2.1.1.72		Modification methylase DpnIIB
CPJADAKE_01302	CDS	855	dpnM	2.1.1.72		Modification methylase DpnIIA
CPJADAKE_01303	CDS	405	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
CPJADAKE_01304	CDS	1482	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
CPJADAKE_01305	CDS	1179	galK_2	2.7.1.6	COG0153	Galactokinase
CPJADAKE_01306	CDS	1008	melR		COG1609	HTH-type transcriptional repressor MelR
CPJADAKE_01307	CDS	993	adh_2	1.1.1.1	COG1063	Alcohol dehydrogenase
CPJADAKE_01308	CDS	354	adhR		COG0789	HTH-type transcriptional regulator AdhR
CPJADAKE_01309	CDS	891	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
CPJADAKE_01310	CDS	537				hypothetical protein
CPJADAKE_01311	CDS	807				hypothetical protein
CPJADAKE_01312	CDS	1521				hypothetical protein
CPJADAKE_01313	CDS	729	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
CPJADAKE_01314	CDS	765				hypothetical protein
CPJADAKE_01315	CDS	444				hypothetical protein
CPJADAKE_01316	CDS	297				hypothetical protein
CPJADAKE_01317	CDS	1065	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
CPJADAKE_01318	CDS	702	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
CPJADAKE_01319	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
CPJADAKE_01320	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
CPJADAKE_01321	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
CPJADAKE_01322	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
CPJADAKE_01323	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
CPJADAKE_01324	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
CPJADAKE_01325	CDS	570	scpB			Segregation and condensation protein B
CPJADAKE_01326	CDS	729	scpA			Segregation and condensation protein A
CPJADAKE_01327	CDS	735			COG0582	Tyrosine recombinase XerD-like protein
CPJADAKE_01328	CDS	462				hypothetical protein
CPJADAKE_01329	CDS	522				hypothetical protein
CPJADAKE_01330	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
CPJADAKE_01331	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
CPJADAKE_01332	CDS	249				hypothetical protein
CPJADAKE_01333	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
CPJADAKE_01334	CDS	1968				hypothetical protein
CPJADAKE_01335	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
CPJADAKE_01336	CDS	561				hypothetical protein
CPJADAKE_01337	CDS	969	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
CPJADAKE_01338	CDS	354				hypothetical protein
CPJADAKE_01339	CDS	2670	polA	2.7.7.7		DNA polymerase I
CPJADAKE_01340	CDS	438	yccU		COG1832	putative protein YccU
CPJADAKE_01341	CDS	1011				hypothetical protein
CPJADAKE_01342	CDS	1170	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
CPJADAKE_01343	CDS	771	recO		COG1381	DNA repair protein RecO
CPJADAKE_01344	CDS	993	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
CPJADAKE_01345	CDS	234	acpP		COG0236	Acyl carrier protein
CPJADAKE_01346	CDS	294			COG3039	IS5 family transposase ISSpn7
CPJADAKE_01347	CDS	231				hypothetical protein
CPJADAKE_01348	CDS	126				hypothetical protein
CPJADAKE_01349	CDS	2154	lagD_1	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
CPJADAKE_01350	CDS	1350	lcnD_1			Lactococcin A secretion protein LcnD
CPJADAKE_01351	CDS	708	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
CPJADAKE_01352	CDS	3726	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
CPJADAKE_01353	CDS	1443	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
CPJADAKE_01354	CDS	1023	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
CPJADAKE_01355	CDS	546	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
CPJADAKE_01356	CDS	510				hypothetical protein
CPJADAKE_01357	CDS	1548	purH			Bifunctional purine biosynthesis protein PurH
CPJADAKE_01358	CDS	1263	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
CPJADAKE_01359	CDS	489	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
CPJADAKE_01360	CDS	1092	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
CPJADAKE_01361	CDS	228				hypothetical protein
CPJADAKE_01362	CDS	1299	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
CPJADAKE_01363	CDS	3912	strH	3.2.1.52	COG3525	Beta-N-acetylhexosaminidase
CPJADAKE_01364	CDS	717	gamR			HTH-type transcriptional repressor GamR
CPJADAKE_01365	CDS	1788	bga	3.2.1.23		Beta-galactosidase
CPJADAKE_01366	CDS	477	sorB	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
CPJADAKE_01367	CDS	906				hypothetical protein
CPJADAKE_01368	CDS	816	manZ_4		COG3716	PTS system mannose-specific EIID component
CPJADAKE_01369	CDS	339	manX_3	2.7.1.191		PTS system mannose-specific EIIAB component
CPJADAKE_01370	CDS	1167	agaS	3.5.99.-	COG2222	Putative D-galactosamine-6-phosphate deaminase AgaS
CPJADAKE_01371	CDS	1038	mro	5.1.3.3	COG2017	Aldose 1-epimerase
CPJADAKE_01372	CDS	855	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
CPJADAKE_01373	CDS	111				hypothetical protein
CPJADAKE_01374	CDS	297				hypothetical protein
CPJADAKE_01375	CDS	297		2.8.1.-	COG0607	Sulfurtransferase
CPJADAKE_01376	CDS	765	deoD_2	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
CPJADAKE_01377	CDS	1380	ktrB		COG0168	Ktr system potassium uptake protein B
CPJADAKE_01378	CDS	666	ktrA		COG0569	Ktr system potassium uptake protein A
CPJADAKE_01379	CDS	159				hypothetical protein
CPJADAKE_01380	CDS	450	epsH	2.4.-.-	COG0463	Putative glycosyltransferase EpsH
CPJADAKE_01381	CDS	411				hypothetical protein
CPJADAKE_01382	CDS	294	rpmA		COG0211	50S ribosomal protein L27
CPJADAKE_01383	CDS	345				hypothetical protein
CPJADAKE_01384	CDS	315	rplU		COG0261	50S ribosomal protein L21
CPJADAKE_01385	CDS	687				hypothetical protein
CPJADAKE_01386	CDS	300			COG0718	Nucleoid-associated protein
CPJADAKE_01387	CDS	975	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
CPJADAKE_01388	CDS	897	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
CPJADAKE_01389	CDS	819	nadK	2.7.1.23	COG0061	NAD kinase
CPJADAKE_01390	CDS	672	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
CPJADAKE_01391	CDS	570	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
CPJADAKE_01392	CDS	960	prs2	2.7.6.1		Putative ribose-phosphate pyrophosphokinase 2
CPJADAKE_01393	CDS	1116	iscS_2	2.8.1.7		Cysteine desulfurase IscS
CPJADAKE_01394	CDS	348				hypothetical protein
CPJADAKE_01395	CDS	216				hypothetical protein
CPJADAKE_01396	CDS	642	rex		COG2344	Redox-sensing transcriptional repressor Rex
CPJADAKE_01397	CDS	690		2.4.2.-	COG2071	Putative glutamine amidotransferase
CPJADAKE_01398	CDS	681				hypothetical protein
CPJADAKE_01399	CDS	2292	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
CPJADAKE_01400	CDS	315			COG3039	IS5 family transposase ISSpn7
CPJADAKE_01401	CDS	672				hypothetical protein
CPJADAKE_01402	CDS	861	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
CPJADAKE_01403	CDS	1278	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
CPJADAKE_01404	CDS	552				hypothetical protein
CPJADAKE_01405	CDS	1260	murA1_2	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
CPJADAKE_01406	CDS	159				hypothetical protein
CPJADAKE_01407	CDS	1311	obg	3.6.5.-	COG0536	GTPase Obg
CPJADAKE_01408	CDS	135				hypothetical protein
CPJADAKE_01409	CDS	177				hypothetical protein
CPJADAKE_01410	CDS	1326		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
CPJADAKE_01411	CDS	1044	cpoA	2.4.1.-	COG0438	Alpha-galactosylglucosyldiacylglycerol synthase
CPJADAKE_01412	CDS	330	sufT			Fe-S protein maturation auxiliary factor SufT
CPJADAKE_01413	CDS	1110	sigA		COG0568	RNA polymerase sigma factor SigA
CPJADAKE_01414	CDS	1761	dnaG	2.7.7.-	COG0358	DNA primase
CPJADAKE_01415	CDS	759	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
CPJADAKE_01416	CDS	867				hypothetical protein
CPJADAKE_01417	CDS	1005				hypothetical protein
CPJADAKE_01418	CDS	2697	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
CPJADAKE_01419	CDS	1230	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
CPJADAKE_01420	CDS	195				hypothetical protein
CPJADAKE_01421	CDS	210				hypothetical protein
CPJADAKE_01422	CDS	285				hypothetical protein
CPJADAKE_01423	CDS	258				hypothetical protein
CPJADAKE_01424	CDS	429		2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
CPJADAKE_01425	CDS	303				hypothetical protein
CPJADAKE_01426	CDS	1740	bbmA	3.2.1.-	COG0366	Intracellular maltogenic amylase
CPJADAKE_01427	CDS	885		2.7.1.-	COG1597	Putative lipid kinase
CPJADAKE_01428	CDS	462				hypothetical protein
CPJADAKE_01429	CDS	759				hypothetical protein
CPJADAKE_01430	CDS	189				hypothetical protein
CPJADAKE_01431	CDS	567				hypothetical protein
CPJADAKE_01432	CDS	1680				hypothetical protein
CPJADAKE_01433	CDS	162				hypothetical protein
CPJADAKE_01434	CDS	210				hypothetical protein
CPJADAKE_01435	CDS	669	aqpZ2			Aquaporin Z 2
CPJADAKE_01436	CDS	555				hypothetical protein
CPJADAKE_01437	CDS	156				hypothetical protein
CPJADAKE_01438	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
CPJADAKE_01439	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
CPJADAKE_01440	CDS	951	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
CPJADAKE_01441	CDS	1020				hypothetical protein
CPJADAKE_01442	CDS	2244				hypothetical protein
CPJADAKE_01443	CDS	1035				hypothetical protein
CPJADAKE_01444	CDS	159				hypothetical protein
CPJADAKE_01445	CDS	1068				hypothetical protein
CPJADAKE_01446	CDS	471				hypothetical protein
